,sentence,reject,CONFESSION,PUNISHMENT,CIRCUM_OFFENSE,GENERAL_CIRCUM,CIR_TYPE_WEP,CIR_HELD_WAY_WEP,CIR_AMMU_AMOUNT_WEP,CIR_PURPOSE,CIR_STATUS_WEP,REGRET,CIR_PLANNING,RESPO,CIR_OBTAIN_WAY_WEP,CIR_USE,CIR_MONEY_PAID_WEP
875,"במעשיו המתוארים לעיל הנאשם ייצר נשק; יידה אבן או חפץ אחר לעבר שוטר או לעבר כלי רכב משטרתי, במטרה להפריע לשוטר כשהוא ממלא את תפקידו כחוק או להכשילו בכך בשלוש הזדמנויות שונות, וניסה לשלח אש במזיד בדבר לא לו.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,
876,"לאחר שקדרי השיב בחיוב, ביקש הנאשם מאביו כי ייתן לו כסף לצורך רכישת הנשק, אולם אביו סירב.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
877,הסדר הטיעון לא כלל הסכמה לעניין העונש.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
878,"נגד צלאח חמד, שותפו של הנאשם לאישום הראשון, הוגש כתב אישום בבית משפט צבאי.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
879,טרם ניתן פסק דין בעניינו של צלאח.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
880,שירות המבחן הגיש תסקיר לגבי הנאשם.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
881,בתסקיר התייחסות למשפחת המוצא של הנאשם.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
882,"הנאשם מסר בשירות המבחן, כי אינו מחזיק בעמדות שליליות נגד מדינת ישראל ונגד כוחות הביטחון, ושלל מעורבות נוספת בפעילות נגד כוחות הביטחון או קשרים חברתיים עם פעילי ארגוני טרור.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,
883,כן מסר כי המעצר הנוכחי מהווה גורם מרתיע שימנע ממנו ביצוע עבירות נוספות בעתיד.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
884,"נוכח חומרת העבירות והקושי של הנאשם לקחת אחריות על ביצוען, המליץ שירות המבחן על ענישה מוחשית ומרתיעה, אשר תמחיש לנאשם את חלקו בביצוע העבירות ואת הפגיעה בזולת.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,
885,"בעקבות קבלת התסקיר, ובו עמדת הנאשם לפני שירות המבחן, הסביר סנגורו כי מדובר באי הבנה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
886,"ב""כ המאשימה טענה כי מאחר שמדובר בשלושה אישומים, ובמעשים שבוצעו במועדים שונים כלפי נפגעים שונים, יש לקבוע מתחם ענישה נפרד לכל אישום.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
887,"ביחס לאישום הראשון – לטענת ב""כ המאשימה, הערכים המוגנים שנפגעו הם ההגנה על קדושת החיים, על שלמות הגוף והנפש ועל הביטחון האישי של הפרט במדינה, בדגש על ההגנה על כוחות הביטחון אשר אמונים על אכיפת החוק ושמירה על הציבור.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
888,"לגבי השימוש בנשק, ציינה כי העבירות נעשות לרוב על מנת לאפשר ביצוען של עבירות אחרות הכרוכות באלימות, וזמינותם של כלי נשק העוברים מיד ליד - אם לידיים עוינות ואם לידיים פליליות, תורמת להגדלתו של מעגל האלימות ולתוצאות הקשות הנובעות מכך.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
889,"לדברי ב""כ המאשימה, בעבירות נשק קבע בית המשפט לא אחת, כי יש להעדיף את האינטרס הציבורי על פני נתונים אישיים של הנאשם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
890,"מספר ימים לפני האירוע גנב הנאשם קטנוע, אשר שימש אותו לאחר מכן בביצוע הפיגוע לעבר החיילים.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,
891,"בהמשך  אותו לילה הוא פגש בצלאח, שהחליט לבצע פיגוע נגד חיילי צה""ל, ולצורך כך היה זקוק לנשק.",1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,
892,"הנאשם שיתף פעולה עם צלאח, והשניים נסעו יחד לרמאללה וחזרו כעבור שעה עם הנשק.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
893,"כן התייחסה לפוטנציאל הנזק, ולכך שהאירוע יכול היה להסתיים בפיגוע קטלני.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
894,"לדברי ב""כ המאשימה, לאורך כל מעשיו של הנאשם, היו לו מספר נקודות זמן, שבהן יכול היה להפסיק את המעשים, אך הוא לא עשה כן.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
895,"לדבריה, הדבר מלמד על נחישות שהייתה לנאשם לאורך כל הדרך, ועל תעוזה רבה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
896,"מדובר במעשים שנעשו על רקע של גל של פיגועים, כאשר בבסיס המעשים שנאה ותו לא.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
897,"לפיכך ביקשה לקבוע לאישום זה מתחם ענישה הולם, הנע בין שמונה לבין 12 שנות מאסר בפועל, מאסר על תנאי וקנס.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
898,"ביחס לאישום השני – לטענת ב""כ המאשימה, הנאשם השתתף בשלושה אירועים שונים, חמורים כל אחד בפני עצמו.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
899,"באירוע הראשון, בעקבות כניסתו בשוגג של רכב צבאי למחנה קלנדיה וניסיונות חילוץ של שני חיילים שהיו בתוך הרכב, התפתחו במקום עימותים אלימים מול כוחות הביטחון.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,
900,הנאשם נטל חלק בעימותים ויידה אבנים לעבר כוחות הביטחון ממרחק קצר של 20 מטר.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,
901,"האירוע השלישי ארע בשער שכם, אזור רגיש בו מתקיימות התפרעויות באופן תדיר.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
902,"הנאשם וחבריו היו בשער שכם, נטלו חלק בהתפרעות שהייתה שם, והנאשם יידה לעבר כוחות הביטחון אבן ובקבוק מים.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
903,"לדברי ב""כ המאשימה, באישום השני מדובר בשלושה אירועים שונים, שאירעו במהלך תקופה של ארבעה חודשים, תקופה שבמהלכה ביצע הנאשם את המיוחס לו בכתב האישום בכל האישומים.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,
904,"לדבריה, בתי המשפט קבעו כי בעבירות אלה יש לנקוט בגישה עונשית מחמירה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
905,"לפיכך ביקשה לקבוע כי מתחם הענישה ההולם לאישום השני נע בין ארבע לבין שבע שנות מאסר בפועל, מאסר על תנאי וקנס.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
906,"לדברי ב""כ המאשימה, השימוש בנשק באישום זה, מקבל חומרה יתרה נוכח האישום הראשון, ובעצם השימוש האלים והקטלני שעושה הנאשם בנשק באישום הראשון.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
907,"לגבי הערך החברתי שנפגע ממעשיו של הנאשם באישום זה, התייחסה להגנה על שלום הציבור וביטחונו.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
908,"לדבריה, בעניינו של הנאשם, הנשק אפשר לו לבצע עבירות חמורות, שיכלו להיות קטלניות.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
909,"לפיכך ביקשה לקבוע כי מתחם העונש ההולם לאישום זה נע בין 18 לבין 36 חודשי מאסר בפועל, מאסר על תנאי וקנס.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
910,"כן התייחסה להמלצת שירות המבחן, לנקוט בענישה מוחשית ומרתיעה, שתמחיש לנאשם את חלקו בביצוע העבירות ואת הפגיעה בזולת.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
911,"לדברי ב""כ המאשימה ""חברה מתוקנת לא יכולה להוסיף ולהתגונן כל הזמן.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
912,"לדבריה, בשל ריבוי מעשים כפי שביצע הנאשם בימים אלה, על בית המשפט לומר דברו, ולהתייחס בחומרה לעבריינות אידאולוגית שמטרתה לקטול חיי אדם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
913,"בעניינו של הנאשם, יש לתת משקל משמעותי להרחקת הנאשם לצורך הגנה על הציבור מפניו, ולשיקולי ההרתעה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
914,"כן ציינה ב""כ המאשימה, כי ישנה חשיבות בהטלת קנס, כעונש מרתיע נוסף.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
915,"לדבריה, מיקומו של הנאשם אינו בתחתית מתחמי הענישה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
916,"לפיכך ביקשה להטיל על הנאשם עונש שלא יפחת מ-12 שנות מאסר, החל מיום מעצרו 10.7.2016",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
917,"מאסר על תנאי מרתיע וקנס, ובנוסף פיצוי לבעל הקטנוע שנגנב באישום הראשון.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
918,"ב""כ הנאשם התייחס בטיעוניו למעורבים אחרים בפרשה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
919,"לדבריו, בעניינו של השותף צלאח, הוגש כתב אישום בבית משפט צבאי, והאישום המשותף לנאשם בתיק זה נכלל בכתב אישום שבו 15 אישומים.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
920,"לדבריו, הצדדים מנהלים בעניינו מו""מ להסדר טיעון.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
921,"בהמשך, פגש הנאשם באקראי בצלאח.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
922,"לדברי ב""כ הנאשם, הנאשם עשה טעות פטאלית, כאשר הסכים לבקשת צלאח להביא את הנשק.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
923,"לדבריו, הנאשם אינו מבצע עיקרי אלא דומה יותר למסייע.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
924,"בנוסף טען ב""כ הנאשם, כי הנאשם לא עשה את המעשה מתוך שנאה, כפי שעולה גם מחקירתו בשב""כ.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
925,גם לפני שירות המבחן אמר הנאשם כי אין לו דבר נגד יהודים וכי אינו מחזיק בעמדות שליליות נגד מדינת ישראל.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
926,"מדובר במעשים שנעשו ""על רקע רצונו להשתלבות חברתית"" ולא על רקע לאומני, ולכך משמעות רבה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
927,"לדבריו, כבר כיום נושא הנאשם עונש קשה – הנאשם יושב בכלא עם מחבלים מרצחים, ומקומו אינו שם.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,
928,"לגבי האישום השני טען ב""כ הנאשם, כי הגם שמדובר בעבירות קשות, יש להתייחס לדברים בפרופורציה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
929,"היעדר התייחסות לגודל האבנים בכתב האישום, צריך לבוא לטובתו של הנאשם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
930,"לדבריו, העובדה שהנאשם זרק בקבוק מים לעבר חיילים, מעידה שלא היו לו כוונות פוגעניות.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,
931,כן ציין כי כלי הרכב עליהם נזרקו האבנים לא היו רכבים נוסעים אלא עומדים.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
932,"לטענתו, גם אם בית המשפט יקבע מתחמי ענישה נפרדים לאירועים השונים, העונש צריך להיות עונש כולל לכל העבירות.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
933,"לטענת ב""כ הנאשם, מתחמי הענישה שטוענת להם המאשימה מופרזים.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
934,"מתחם הענישה לגבי עבירות של חבלה בכוונה מחמירה, נע החל ממאסר בעבודות שירות או מאסר קצר, ועד מאסר למשך שנים ארוכות, כשמשך המאסר תלוי בנסיבות, בתוצאה ובנזק, שלדבריו לא היו במקרה זה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
935,"לדבריו, המתחם הראוי לגבי האישום הראשון, נע בין מספר חודשים לבין 14-13 חודשי מאסר בפועל.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
936,"לגבי האישום השלישי, העבירה של החזקת נשק, טען גם כן למתחם רחב.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
937,"לגבי קביעת העונש בתוך המתחם, הפנה ב""כ הנאשם לאמור בתסקיר שירות המבחן, לכך שההליכים המשפטיים מהווים גורם מרתיע ומשמעותי עבור הנאשם, וביקש למקם את עונשו של הנאשם ברף התחתון של מתחמי הענישה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
938,הנאשם ציין כי הוא רוצה לחזור לביתו ולהמשיך בלימודים.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
939,"בהתאם לתיקון 113 לחוק העונשין, העיקרון המנחה בענישה הוא עקרון ההלימה: ""קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו"" (סעיף 40ב).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
940,"עקרון ההלימה משמעו מתן דגש לעקרון הגמול על מעשה העבירה, כאשר הנסיבות האישיות מהוות שיקול רק לאחר מכן, בקביעת העונש בתוך מתחם הענישה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
941,"קביעת מתחם הענישה נעשית בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה (סעיף 40ג).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
942,כתב האישום מייחס לנאשם עבירות בשלושה אישומים שונים.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
943,"מדובר, אמנם, במעשים שבוצעו במהלך מספר חודשים, אולם כל אחד מהאישומים עומד בפני עצמו, כל אחד מתאר אירועים מסוג שונה, מעשים שנעשו עם אנשים אחרים, ולפיכך יש מקום לקבוע מתחם עונש הולם נפרד לכל אחד מהאישומים.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
944,בראש ובראשונה יש להתייחס לעונשים שקבע המחוקק לצד העבירות –,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
945,בענייננו מדובר בעבירות שהעונשים לצידן מתחילים ב- 20 שנות מאסר (חבלה בכוונה מחמירה); עובר ל- 15 שנות מאסר (ייצור נשק והצתה); 10 שנות מאסר (נשיאת נשק); שבע שנות מאסר (החזקת נשק וגניבת רכב) ועבירות קלות יותר.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
946,"לצד הענישה שקבע המחוקק, יש להתחשב כאמור במדיניות הענישה הנהוגה.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
947,כל אחד מהצדדים הגיש אסופת פסקי דין.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
948,להלן חלק מפסקי הדין שהוגשו:,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
949,בתי המשפט התייחסו רבות לחומרה המיוחדת בעבירות בהן הורשע הנאשם.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
950,"במקרה דנן אף מדובר בסוג נשק אשר יש בכוחו להביא להרג אדם, בין אם למטרות פליליות או למטרות לאומניות.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,
951,אשר לנסיבות הקשורות בעבירה -,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
952,"מדובר בשורה של עבירות – החל בחבלה בכוונה מחמירה, שכאמור, העונש לצידה 20 שנות מאסר, בנשיאת נשק והחזקתו, כשלכך נלווית גם גניבת רכב.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
953,"באישום השני, מדובר בנטילת חלק במספר הזדמנויות בעימותים אלימים כנגד כוחות הביטחון – במרץ 2016, כאשר רכב צבאי נכנס בשוגג לקלנדיה ונעשו ניסיונות לחלצו, השתתף הנאשם בעימותים אלימים מול כוחות הביטחון ויידה אבנים לעברם ממרחק 20 מ'; באפריל 2016, במהלך הריסת ביתו של מחבל בקלנדיה, יידה הנאשם שלושה בקבוקי תבערה ממרחק 20 מטר לעבר כלי רכב של כוחות הביטחון; וביולי 2016, השתתף הנאשם בהתפרעויות אלימות נגד כוחות הביטחון בשער שכם, ויידה אבן ובקבוק מים לעבר כוחות הביטחון.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
