,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature_key,text,extraction,verdict
910,910,910,910,910,910,910,910,910,910,STATUS_WEP,"בסיום האירוע, ובמהלך ההימלטות, הפגין הנאשם זלזול בחוק ובאוכפיו בכך שהשליך את התיק ובו הנשק, התחמושת והכפפה.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-05-336-804
911,911,911,911,911,911,911,911,911,911,CONFESSION,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף",True,ME-16-05-336-804
912,912,912,912,912,912,912,912,912,912,TYPE_WEP,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף","['רובה', 'רימון', 'קרל גוסטב', 'FN', 'אקדח', 'רימון גז', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",ME-16-05-336-804
913,913,913,913,913,913,913,913,913,913,AMMO_AMOUNT,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-05-336-804
914,914,914,914,914,914,914,914,914,914,STATUS_WEP,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-05-336-804
915,915,915,915,915,915,915,915,915,915,CONFESSION,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.",True,ME-16-05-336-804
916,916,916,916,916,916,916,916,916,916,TYPE_WEP,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.","['רובה', 'רימון', 'קרל גוסטב', 'FN', 'אקדח', 'רימון גז', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",ME-16-05-336-804
917,917,917,917,917,917,917,917,917,917,AMMO_AMOUNT,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-05-336-804
918,918,918,918,918,918,918,918,918,918,STATUS_WEP,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-05-336-804
919,919,919,919,919,919,919,919,919,919,TYPE_WEP,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.","['רובה', 'רימון', 'קרל גוסטב', 'FN', 'אקדח', 'רימון גז', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",ME-16-06-64845-657
920,920,920,920,920,920,920,920,920,920,AMMO_AMOUNT,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-06-64845-657
921,921,921,921,921,921,921,921,921,921,STATUS_WEP,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-06-64845-657
922,922,922,922,922,922,922,922,922,922,TYPE_WEP,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.","['רובה', 'רימון', 'קרל גוסטב', 'FN', 'אקדח', 'רימון גז', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",ME-16-06-64845-657
923,923,923,923,923,923,923,923,923,923,HELD_WAY,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.","['בית', 'אופנוע', 'נשא', 'רכב', 'קטנוע']",ME-16-06-64845-657
924,924,924,924,924,924,924,924,924,924,STATUS_WEP,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-06-64845-657
925,925,925,925,925,925,925,925,925,925,AMMO_AMOUNT,"בשעה שהמתלונן ובני משפחתו שהו בבית, ירה הנאשם כ- 12 קליעים לעבר ביתו של המתלונן שפגעו בקירות החיצוניים של הבית והמרפסת.","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-04-12480-812
926,926,926,926,926,926,926,926,926,926,USE,"בשעה שהמתלונן ובני משפחתו שהו בבית, ירה הנאשם כ- 12 קליעים לעבר ביתו של המתלונן שפגעו בקירות החיצוניים של הבית והמרפסת.",True,ME-16-04-12480-812
927,927,927,927,927,927,927,927,927,927,HELD_WAY,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.","['בית', 'אופנוע', 'נשא', 'רכב', 'קטנוע']",ME-16-04-12480-812
928,928,928,928,928,928,928,928,928,928,AMMO_AMOUNT,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-04-12480-812
929,929,929,929,929,929,929,929,929,929,STATUS_WEP,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-04-12480-812
930,930,930,930,930,930,930,930,930,930,USE,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",True,ME-16-04-12480-812
931,931,931,931,931,931,931,931,931,931,TYPE_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.","['רובה', 'רימון', 'קרל גוסטב', 'FN', 'אקדח', 'רימון גז', 'סטאר', 'ברטה', 'M16', 'תת מקלע מאולתר', 'רימוני']",ME-16-05-336-804
932,932,932,932,932,932,932,932,932,932,HELD_WAY,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.","['בית', 'אופנוע', 'נשא', 'רכב', 'קטנוע']",ME-16-05-336-804
933,933,933,933,933,933,933,933,933,933,AMMO_AMOUNT,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.","['שמונה כדורים ', 'ללא כדורים ', 'כ-20 קליעים ', 'עם כדורים ', 'שתי מחסניות', 'שבתוכה כדורים ', 'ו-26 כדורים ', 'ללא קליעים ', 'ו-26 קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'עם קליעים ', 'ה כדורים ', '17 קליעים ', 'שבתוכה קליעים ', '13 כדורים ', '26 קליעים ', 'ו כדורים ', 'וה כדורים ', 'ה מחסניות', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', '17 כדורים ', 'מחסנית', 'שמונה קליעים ', 'של כדורים ', '20 כדורים ', '20 קליעים ', '26 כדורים ', 'ובה קליעים ', 'וה קליעים ', 'כ-20 כדורים ', 'ה קליעים ']",ME-16-05-336-804
934,934,934,934,934,934,934,934,934,934,STATUS_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.","['נשק עם כדור בקנה', 'נשק עם מחסנית בהכנס']",ME-16-05-336-804
