text,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ
"בבחינת העונש אותו יש לגזור על הנאשם בתוך המתחם יש לקחת בחשבון את הנתונים הבאים: הנאשם הינו בחור צעיר כבן 23 רווק, אשר נטל אחריות על מעשיו בבית המשפט, והביע בבית המשפט חרטה על ביצוען של העבירות.",0,0,0,1,0,1,0,1,0
"בעניינו של הנאשם הוגש תסקיר מבחן, אביא מתוכנו בתמצית: הנאשם התקשה לקחת אחריות על ביצוע העבירות, ונקט בצמצום וטשטוש.",0,0,0,0,0,0,0,1,0
"בבחינת העונש אותו יש לגזור על הנאשם בתוך המתחם יש לקחת בחשבון את הנתונים הבאים: הנאשם הינו בחור צעיר כבן 23 רווק, אשר נטל אחריות על מעשיו בבית המשפט, והביע בבית המשפט חרטה על ביצוען של העבירות.",0,0,0,1,0,1,0,1,0
17 חודשי מאסר בניכוי ימי המעצר בתיק זה.,1,0,0,0,0,0,0,0,0
הפעלת מאסר למשך 6 חודשים מתיק מספר 309/18 בית דין צבאי מחוזי -מרכז מיום 11.02.2019 כך ש-3 חודשים ירוצו במצטבר ו- 3 חודשים ירוצו בחופף.,1,0,0,0,0,0,0,0,0
"סה""כ ירצה הנאשם 20 חודשים, מתוכם 14 חודשים ירוצו במצטבר לעונש אותו הוא מרצה כעת, והיתרה בחופף לו.",1,0,0,0,0,0,0,0,0
"מאסר למשך 6 חודשים, וזאת על תנאי למשך 3 שנים מיום שחרורו מהמאסר, שלא יעבור על כל עבירת אלימות מסוג פשע או עבירת פשע מפקודת הסמים המסוכנים.",1,0,0,0,0,0,0,0,0
"מאסר למשך 3 חודשים, וזאת על תנאי למשך 3 שנים מיום שחרורו מהמאסר, שלא יעבור על כל עבירת אלימות מסוג עוון, או עבירת סמים מסוג עוון מפקודת הסמים המסוכנים.",1,0,0,0,0,0,0,0,0
"פיצוי לע""ת בסך 2000 ₪ אשר ישולם עד ליום 4.8.204.",1,0,0,0,0,0,0,0,0
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א",0,0,0,0,0,0,0,0,0
בהתאם להבנות שהושגו בין הצדדים הופנה הנאשם לשירות המבחן לקבלת תסקיר.,0,0,0,0,0,0,0,0,0
לא גובשה הסכמה לעניין העונש.,0,0,0,0,0,0,0,0,0
"אישום שני: כחודשיים עובר למתואר לעיל, פתח הנאשם חשבון משתמש ביישומון טלגרם.",0,0,0,0,0,0,0,0,0
"בפתח פרק זה יצוין, כי עוד טרם הרשעתו, הופנה הנאשם לבחינת התאמתו להליך בבית המשפט הקהילתי.",0,0,0,0,0,0,0,0,0
"בתסקיר מיום 27.10.21 חיווה שירות המבחן דעתו כי לנאשם נזקקות טיפולית במגוון תחומים, התחום הבריאותי, ההתמכרותי והרגשי וכי קיים סיכון במצבו אולם ניסיונות לשוחח עמו על מנת לזמנו לפגישה נוספת ולבדיקת שתן עלו בתוהו ולפיכך הביע שירות המבחן ספק לגבי מידת הכוחות והמוטיבציה של הנאשם להשתלב בהליך טיפולי אינטנסיבי.",0,0,0,0,0,0,0,0,0
"נוכח האמור, חזר שירות המבחן על עמדתו.",0,0,0,0,0,0,0,0,0
לדבריו עושה שימוש בסמים ובתרופות ללא מרשם במצבי משבר ולחץ.,0,0,0,0,0,0,0,0,0
"לנוכח עמדתו השוללת התערבות טיפולית, לא בא שירות המבחן בהמלצה בעניינו.",0,0,0,0,0,0,0,0,0
לאור כל האמור חיווה שירות המבחן דעתו כי הנאשם אינו פנוי להליך טיפולי כלשהו ולפיכך נמנע מהמלצה שיקומית בעניינו.,0,0,0,0,0,0,0,0,0
בת זוגו של הנאשם סיפרה שמכירה את הנאשם מעל 20 שנים.,0,0,0,0,0,0,0,0,0
אנחנו בסיטואציה של פחד מוות והוא העוגן שלנו בבית.,0,0,0,0,0,0,0,0,0
אני מתחננת שתשאירו אותו אתנו בבית.,0,0,0,0,0,0,0,0,0
"בפתח דבריה ציינה ב""כ המאשימה כי על אף שבתיקים דומים טוענת היא למספר מתחמים, כשמדובר בקליינטים שונים ומועדים שונים, הרי שבשל חלוף הזמן ונסיבותיו של הנאשם, תטען היא למתחם אחד.",0,0,0,0,0,0,0,0,0
בטיעוניה עמדה על נסיבות ביצוע העבירות ועל הערכים המוגנים שנפגעו.,0,0,0,0,0,0,0,0,0
"הדגישה שאין מדובר באירוע נקודתי של מכירה אלא במי שפועל במהלך תקופה להפצת הסם, לרבות לקטין, כמפורט באישום 3.",0,0,0,0,0,0,0,0,0
לאור האמור עתרה למתחם כולל אחד שנע בין 16 חודשי מאסר בפועל לבין 36 חודשים.,0,0,0,0,0,0,0,0,0
"על אף הנסיבות לחומרה, עתרה בסופו של דבר  להשית על הנאשם עונש בתחתית מתחם הענישה, קרי 16 חודשי מאסר בפועל, מאסר על תנאי קנס, פסילה בפועל ועל תנאי.",0,0,0,0,0,0,0,0,0
"הסנגור סבור כי בשים לב לסוג הסם ולנסיבות ביצוע העבירות, תחתיתו של מתחם העונש ההולם יא במאסר שניתן לרצות בעבודות שירות.",0,0,0,0,0,0,0,0,0
"בתוך כך טען, כי מכירת הסם נעשתה בהיעדר תחכום, תוך פרסום בפייסבוק, ומכאן כי טענתו של הנאשם לפיה סבר בתמימותו שמדובר בסחר חוקי איננה מופרכת.",0,0,0,0,0,0,0,0,0
"עוד טען, כי בשל הנסיבות המיוחדות, כמו גם ידיעת החוקרים  את האסון הכבד שפקד את משפחת הנאשם, הוא שוחרר ולא נעצר בניגוד לתיקים דומים אחרים.",0,0,0,0,0,0,0,0,0
"נוכח האמור, ביקש להשית על הנאשם עונש מאסר שיינשא בעבודות שירות ""גם אם ברף העליון"" לאחר שנמצא מתאים לכך על ידי הממונה על עבודות השירות.",0,0,0,0,0,0,0,0,0
"הנאשם אמר את הדברים הבאים: ""קודם כל שמכרתי הייתי תחת השפעת כדורים ולא ידעתי מה אני עושה.",0,0,0,0,0,0,0,0,0
"כשעצרו אותי ואמרו לי שזה לא חוקי אמרתי תודה רבה, חבל שבאת עכשיו ולא לפני שבועיים.",0,0,0,0,0,0,0,0,0
מסביבי אין אף נרקומן.,0,0,0,0,0,0,0,0,0
מסביבי כולם נורמטיביים.,0,0,0,0,0,0,0,0,0
אמרתי שאני צריך להקים את העסק וזה השיקום הכי טוב בשבילי.,0,0,0,0,0,0,0,0,0
אני חוזר ב 23:00-24:00 הביתה.,0,0,0,0,0,0,0,0,0
הילדים חזרו להיות איתי בקשר.,0,0,0,0,0,0,0,0,0
אני לא יכול לעבוד עליהם.,0,0,0,0,0,0,0,0,0
אני גם לא רוצה לעבוד על אף אחד.,0,0,0,0,0,0,0,0,0
"בחינת הפסיקה מעלה כי בשל הפגיעה בערכים המוגנים, נוהגים בתי המשפט, על דרך הכלל, להשית עונשי מאסר בפועל על אלה ששולחים ידם בעבירות סחר בסמים.",0,0,0,0,0,0,0,0,0
"בענייננו מדובר במספר הזדמנויות לא ידוע במדויק בהן ביצע הנאשם עבירות סחר בסם, על פני תקופה בת כארבעה חודשים; הנאשם הוא המבצע העיקרי, נערך למכירת הסם באמצעות רכישת ""מלאי"" ויצירת מאגר לקוחות באמצעות פרסום.",0,0,0,0,0,0,0,0,0
"הנאשם ערך שימוש ביישומון טלגרם, שמשמש כפלטפורמה מוצפנת המאפשרת תקשורת אנונימית, וכן ווידא את זהותם של הקונים באופן המקטין את הסיכויים להיתפס על ידי מערכת אכיפת החוק.",0,0,0,0,0,0,0,0,0
"בנוגע לאישום השני טענה ב""כ המאשימה כי מדובר בקטין, אולם נסיבה זו נעדרת מעובדות כתב האישום, אשר אמנם התייחס לקונה בראשי תיבות, כמקובל בנוגע לקטינים, אך ללא ציון תאריך הלידה המדויק אלא שנתון בלבד (2000).",0,0,0,0,0,0,0,0,0
מכל מקום מדובר באדם צעיר מאד כבן 18 ואף זאת יש לזקוף לחובת הנאשם.,0,0,0,0,0,0,0,0,0
לקולה שקלתי כי מדובר במשקלים נמוכים יחסית וכי התמורה שהשיג הנאשם בגין כלל העסקאות אינה מאד גבוהה.,0,0,0,0,0,0,0,0,0
בשים לב לנסיבות ביצוע העבירה ומדיניות הענישה הנוהגת אני קובעת כי מתחם העונש ההולם נע בין 10 חודשים לבין 26 חודשי מאסר בפועל.,0,0,0,0,0,0,0,0,0
קביעת עונשו של הנאשם בגדרי מתחם הענישה,0,0,0,0,0,0,0,0,0
הנאשם נותן היום את הדין בגין עבירות שביצע לפני כשש שנים.,0,0,0,0,0,0,0,0,0
כתב האישום הוגש כעבור כמעט שנתיים מביצוע העבירות ואף לא בהליך מעצר או בצד בקשה לקביעת תנאים מגבילים כפי שנוהגת המאשימה בדרך כלל.,0,0,0,0,0,0,0,0,0
התמשכות נוספת של ההליך רובצת בעיקר לפתחו של הנאשם אשר נעדר מדיונים ואף הוצא נגדו צו הבאה (פרו' 8.7.20; 10.8.20; 11.11.20).,0,0,0,0,0,0,0,0,0
"בהמשך בשל חילופי ייצוג, בקשות של ההגנה לדחייה לצורך מו""מ עם המאשימה וכן דחיות רבות לצורכי הגשת תסקירים, שישה במספר, והכול מתוך ניסיון משותף של הצדדים כמו גם של בית המשפט לגייס את הנאשם להליך טיפולי ולסייע לו.",0,0,0,0,0,0,0,0,0
"בצד האמור, הצליח הנאשם להימנע מביצוע עבירות וחרף קשייו והשימוש שעשה בסמים, לרבות כאלה שנחשבים ""קשים"" כגון קוקאין והרואין, הוא לא הורשע בתיקים נוספים, כך שנראה שהורתע מההליך המשפטי.",0,0,0,0,0,0,0,0,0
"עוד שקלתי את עדויות בני משפחתו של הנאשם, המלווים אותו במסירות לכל הדיונים, סיפרו על השינוי שחל בו, תומכים ונתרמים לסייע לו בשיקומו.",0,0,0,0,0,0,0,0,0
"עונש המאסר ירוצה בעבודות שירות, החל מיום  22.4.24  (או במועד אחר שיקבע הממונה על עבודות השירות) .",0,0,0,0,0,0,0,0,0
"על הנאשם להתייצב במשרדי הממונה על עבודות השירות בשב""ס – יחידת ברקאי, שלום דרום- סמוך לכלא באר שבע, באותו מועד בשעה 08:00.",0,0,0,0,0,0,0,0,0
הנאשם מוזהר כי עליו לעמוד בתנאי ההעסקה ובדרישות הממונה וכי כל חריגה מהכללים עלולה להביא להפסקת עבודות השירות וריצוי יתרת עונש המאסר מאחורי סורג ובריח.,0,0,0,0,0,0,0,0,0
"הנאשם הורשע ביום 10.1.22 על פי הודייתו במסגרת הסדר טיעון בכתב אישום מתוקן בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיפים 7(א) ו-7(ג) רישא בפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 (להלן: פקודת הסמים) ובריבוי עבירות של סחר בסמים מסוכנים לפי סעיפים 13 ו- 19א בפקודת הסמים.",0,0,0,0,0,1,0,0,0
"שוקף לנאשם שעליו להתנקות מסמים במסגרת אשפוזית על מנת להשתלב בהליך הקהילתי והוא הופנה ליחידה להתמכרויות באזור מגוריו לצורך זה, אולם הוא לא יצר עמם קשר.",0,0,0,0,0,1,0,0,0
"בשל נסיבותיו של הנאשם, כפי שיפורט בהמשך, הסכימה המאשימה להפנותו לבדיקת התאמה נוספת אולם בתסקיר מיום 4.1.22 עדכן שירות המבחן כי ביום 24.11.21 נערכה לנאשם בדיקת שתן בה נמצאו סמים מסוג הרואין, מתדון בנזו וקוקאין.",0,0,0,0,0,1,0,0,0
בסמוך למועד הגשת התסקיר מסר הנאשם בשיחה טלפונית שנגמל בכוחות עצמו אך לא הגיע לבדיקה לאיתור ממצאי סמים שנקבעה עבורו.,0,0,0,0,0,1,0,0,0
"ביום 10.1.22 הודה הנאשם בפני כב' השופטת דיבון סגל בכתב האישום המתוקן ובהמשך הוגשו מספר תסקירים, אשר פרשו תמונה רחבה אודות מורכבות חייו ונסיבותיו האישיות.",0,0,0,0,0,1,0,0,0
"מתסקיר מיום 20.11.22 עלה שהנאשם יליד 1971, גרוש בשנית, כיום נמצא בזוגיות, אב לארבעה ילדים.",0,0,0,0,0,1,0,0,0
"מאז שחרורו מהצבא עובד בעסק משפחתי בתחום הרהיטים, פיתח את העסק והקים מספר חנויות למכירת רהיטים ברחבי הארץ.",0,0,0,0,0,1,0,0,0
בשנת 2015 נהרגו הוריו בעת פיצוץ בלון גז בביתם.,0,0,0,0,0,1,0,0,0
"אחד מאחיו היה בבית בעת האירוע ומאז התדרדר מצבו הנפשי, הוא ניסה לשים קץ לחייו ואושפז לתקופות ארוכות בבית חולים פסיכיאטרי.",0,0,0,0,0,1,0,0,0
"דו""ח טיפול מסכם מהמסגרת הטיפולית לימד שהנאשם לא הצליח להפנים את מטרות התוכנית הטיפולית והתקשה לעמוד בתנאי הטיפול, על אף שיחות שנערכו עמו.",0,0,0,0,0,1,0,0,0
הנאשם לקח על עצמו את האחריות על אחיו ומטפל בענייניו השונים.,0,0,0,0,0,1,0,0,0
"ביחס לעבירות, שיתף הנאשם כי בתקופה הרלוונטית הוא ואחיו התמודדו עם משבר, העסק קרס ונצברו לחובתו חובות כספיים כבדים ועל רקע זה החל לבצע עסקאות סמים מתוך חשיבה שקנאביס הינו סם לגאלי וכי אין במעשיו מרכיב פלילי.",0,0,0,0,0,1,0,0,0
"בנוגע לשימוש לרעה שעושה בסמים, הנאשם מסר מידע שאינו קוהרנטי לדברים שאמר במסגרת חקירות קודמות לשירות המבחן ואמר שהחל לצרוך סמים בגיל 37 כאשר אביו לקה בליבו, וזאת בפער לגרסה לפיה החל לצרוך סמים בגיל מוקדם יותר על רקע משבר בזוגיות.",0,0,0,0,0,1,0,0,0
